Time R-A_pFluct R-B_pFluct R-C_pFluct R-D_pFluct R-E_pFluct 
0.0524175 -0.0101490305 -0.00505641 -0.00335759351 -0.00246492118 -0.00658990366 
0.05242 -0.0113612849 -0.00566253257 -0.00376164138 -0.00276740205 -0.0068620483 
0.0524225 -0.0125742257 -0.00626899862 -0.00416591891 -0.0030700591 -0.00713413843 
0.052425 -0.0137878489 -0.00687580603 -0.0045704247 -0.00337289134 -0.00740616849 
0.0524275 -0.0150021503 -0.00748295252 -0.00497515728 -0.00367589766 -0.00767813295 
0.05243 -0.0162171247 -0.00809043586 -0.00538011511 -0.00397907697 -0.00795002619 
0.0524325 -0.0174327681 -0.00869825362 -0.00578529662 -0.00428242816 -0.00822184288 
0.052435 -0.0186490755 -0.00930640347 -0.00619070026 -0.00458595006 -0.00849357744 
0.0524375 -0.0198660416 -0.00991488298 -0.00659632441 -0.00488964146 -0.00876522449 
0.05244 -0.0210836617 -0.0105236896 -0.00700216727 -0.00519350116 -0.00903677864 
0.0524425 -0.0223019305 -0.0111328207 -0.00740822722 -0.00549752787 -0.0093082345 
0.052445 -0.0235208428 -0.0117422737 -0.00781450247 -0.00580172032 -0.00957958673 
0.0524475 -0.0247403931 -0.0123520457 -0.00822099121 -0.0061060772 -0.00985083001 
0.05245 -0.0259605758 -0.0129621342 -0.00862769161 -0.00641059717 -0.010121959 
0.0524525 -0.0271813855 -0.0135725363 -0.00903460177 -0.00671527882 -0.0103929687 
0.052455 -0.0284028162 -0.014183249 -0.00944171978 -0.00702012076 -0.0106638537 
0.0524575 -0.0296248622 -0.0147942695 -0.00984904367 -0.00732512159 -0.0109346089 
0.05246 -0.0308475175 -0.0154055947 -0.0102565714 -0.00763027983 -0.0112052291 
0.0524625 -0.0320707758 -0.0160172217 -0.0106643011 -0.007935594 -0.0114757094 
0.052465 -0.0332946312 -0.0166291472 -0.0110722307 -0.00824106258 -0.0117460445 
0.0524675 -0.0345190773 -0.0172413683 -0.0114803579 -0.00854668404 -0.0120162295 
0.05247 -0.0357441077 -0.0178538815 -0.0118886807 -0.00885245682 -0.0122862593 
0.0524725 -0.0369697159 -0.018466684 -0.012297197 -0.00915837933 -0.0125561291 
0.052475 -0.0381958953 -0.0190797721 -0.0127059046 -0.00946444996 -0.0128258338 
0.0524775 -0.0394226394 -0.0196931427 -0.0131148011 -0.00977066705 -0.0130953685 
0.05248 -0.0406499413 -0.0203067923 -0.0135238845 -0.010077029 -0.0133647286 
0.0524825 -0.0418777941 -0.0209207175 -0.0139331523 -0.0103835341 -0.0136339091 
0.052485 -0.043106191 -0.0215349148 -0.0143426022 -0.0106901806 -0.0139029052 
0.0524875 -0.0443351249 -0.0221493809 -0.0147522321 -0.0109969668 -0.0141717124 
0.05249 -0.0455645887 -0.0227641119 -0.0151620394 -0.0113038911 -0.0144403258 
0.0524925 -0.0467945756 -0.0233791045 -0.0155720217 -0.0116109515 -0.0147087408 
0.052495 -0.048025078 -0.0239943551 -0.0159821769 -0.0119181463 -0.014976953 
0.0524975 -0.0492560887 -0.0246098599 -0.0163925023 -0.0122254739 -0.0152449575 
0.0525 -0.0504876003 -0.0252256153 -0.0168029954 -0.0125329322 -0.0155127501 
0.0525025 -0.051719605 -0.0258416175 -0.0172136538 -0.0128405195 -0.0157803262 
0.052505 -0.0529520956 -0.0264578626 -0.017624475 -0.013148234 -0.0160476813 
0.0525075 -0.0541850643 -0.0270743468 -0.0180354563 -0.0134560736 -0.0163148111 
0.05251 -0.0554185031 -0.0276910664 -0.0184465953 -0.0137640366 -0.0165817113 
0.0525125 -0.0566524046 -0.0283080173 -0.0188578892 -0.0140721209 -0.0168483775 
0.052515 -0.0578867605 -0.0289251956 -0.0192693355 -0.0143803247 -0.0171148055 
0.0525175 -0.0591215631 -0.0295425974 -0.0196809315 -0.014688646 -0.0173809912 
0.05252 -0.0603568045 -0.0301602186 -0.0200926746 -0.0149970828 -0.0176469302 
0.0525225 -0.0615924763 -0.0307780552 -0.020504562 -0.015305633 -0.0179126187 
0.052525 -0.0628285706 -0.0313961031 -0.0209165911 -0.0156142948 -0.0181780524 
0.0525275 -0.0640650791 -0.0320143582 -0.021328759 -0.0159230661 -0.0184432274 
0.05253 -0.0653019935 -0.0326328165 -0.0217410631 -0.0162319448 -0.0187081398 
0.0525325 -0.0665393056 -0.0332514736 -0.0221535006 -0.0165409289 -0.0189727855 
0.052535 -0.067777007 -0.0338703254 -0.0225660686 -0.0168500162 -0.0192371607 
0.0525375 -0.0690150891 -0.0344893678 -0.0229787644 -0.0171592048 -0.0195012616 
0.05254 -0.0702535434 -0.0351085964 -0.0233915851 -0.0174684925 -0.0197650845 
0.0525425 -0.0714923614 -0.0357280071 -0.0238045278 -0.0177778773 -0.0200286256 
0.052545 -0.0727315345 -0.0363475954 -0.0242175898 -0.0180873568 -0.0202918812 
0.0525475 -0.0739710543 -0.036967357 -0.0246307681 -0.0183969292 -0.0205548477 
0.05255 -0.0752109117 -0.0375872876 -0.0250440598 -0.0187065921 -0.0208175215 
0.0525525 -0.0764510981 -0.0382073828 -0.025457462 -0.0190163433 -0.0210798991 
0.052555 -0.0776916048 -0.0388276383 -0.0258709717 -0.0193261808 -0.021341977 
0.0525575 -0.0789324229 -0.0394480495 -0.026284586 -0.0196361024 -0.0216037518 
0.05256 -0.0801735433 -0.040068612 -0.026698302 -0.0199461058 -0.0218652201 
0.0525625 -0.0814149576 -0.0406893215 -0.0271121167 -0.0202561888 -0.0221263786 
0.052565 -0.0826566562 -0.0413101733 -0.0275260269 -0.0205663492 -0.022387224 
0.0525675 -0.0838986304 -0.041931163 -0.0279400298 -0.0208765848 -0.0226477531 
0.05257 -0.0851408711 -0.042552286 -0.0283541224 -0.0211868933 -0.0229079626 
0.0525725 -0.0863833692 -0.0431735378 -0.0287683016 -0.0214972724 -0.0231678496 
0.052575 -0.0876261154 -0.0437949138 -0.0291825643 -0.0218077199 -0.0234274108 
0.0525775 -0.0888691007 -0.0444164095 -0.0295969074 -0.0221182335 -0.0236866433 
0.05258 -0.0901123158 -0.0450380201 -0.030011328 -0.0224288109 -0.0239455441 
0.0525825 -0.0913557514 -0.0456597411 -0.0304258229 -0.0227394499 -0.0242041103 
0.052585 -0.0925993983 -0.0462815678 -0.0308403889 -0.023050148 -0.0244623391 
0.0525875 -0.093843247 -0.0469034956 -0.0312550231 -0.0233609029 -0.0247202275 
0.05259 -0.0950872884 -0.0475255197 -0.0316697223 -0.0236717125 -0.0249777729 
0.0525925 -0.0963315128 -0.0481476355 -0.0320844833 -0.0239825742 -0.0252349724 
0.052595 -0.0975759109 -0.0487698382 -0.0324993029 -0.0242934857 -0.0254918236 
0.0525975 -0.0988204732 -0.0493921231 -0.032914178 -0.0246044448 -0.0257483236 
0.0526 -0.10006519 -0.0500144854 -0.0333291055 -0.024915449 -0.02600447 
0.0526025 -0.101310052 -0.0506369202 -0.0337440821 -0.025226496 -0.0262602603 
0.052605 -0.10255505 -0.0512594231 -0.0341591047 -0.0255375834 -0.0265156919 
0.0526075 -0.103800174 -0.0518819889 -0.03457417 -0.0258487087 -0.0267707626 
0.05261 -0.105045414 -0.0525046131 -0.0349892748 -0.0261598697 -0.0270254698 
0.0526125 -0.10629076 -0.0531272906 -0.035404416 -0.0264710637 -0.0272798113 
0.052615 -0.107536204 -0.0537500167 -0.0358195902 -0.0267822886 -0.0275337849 
0.0526175 -0.108781735 -0.0543727864 -0.0362347942 -0.0270935417 -0.0277873883 
0.05262 -0.110027343 -0.0549955949 -0.0366500248 -0.0274048208 -0.0280406194 
0.0526225 -0.111273019 -0.0556184373 -0.0370652787 -0.0277161233 -0.028293476 
0.052625 -0.112518752 -0.0562413087 -0.0374805525 -0.0280274468 -0.0285459561 
0.0526275 -0.113764534 -0.0568642041 -0.0378958431 -0.0283387888 -0.0287980577 
0.05263 -0.115010354 -0.0574871186 -0.0383111471 -0.0286501469 -0.0290497789 
0.0526325 -0.116256202 -0.0581100473 -0.0387264612 -0.0289615186 -0.0293011176 
0.052635 -0.117502068 -0.0587329852 -0.0391417821 -0.0292729013 -0.0295520721 
0.0526375 -0.118747942 -0.0593559272 -0.0395571064 -0.0295842927 -0.0298026405 
0.05264 -0.119993814 -0.0599788683 -0.0399724309 -0.0298956902 -0.0300528212 
0.0526425 -0.121239675 -0.0606018037 -0.0403877522 -0.0302070913 -0.0303026123 
0.052645 -0.122485514 -0.0612247282 -0.0408030668 -0.0305184935 -0.0305520121 
0.0526475 -0.12373132 -0.0618476368 -0.0412183715 -0.0308298943 -0.0308010192 
0.05265 -0.124977085 -0.0624705244 -0.0416336629 -0.0311412911 -0.0310496319 
0.0526525 -0.126222798 -0.0630933859 -0.0420489376 -0.0314526815 -0.0312978487 
0.052655 -0.127468448 -0.0637162164 -0.0424641922 -0.0317640628 -0.0315456681 
0.0526575 -0.128714026 -0.0643390106 -0.0428794233 -0.0320754326 -0.0317930887 
0.05266 -0.12995952 -0.0649617635 -0.0432946275 -0.0323867882 -0.0320401092 
0.0526625 -0.131204922 -0.0655844699 -0.0437098013 -0.0326981272 -0.0322867281 
0.052665 -0.132450221 -0.0662071248 -0.0441249414 -0.0330094468 -0.0325329443 
0.0526675 -0.133695406 -0.066829723 -0.0445400444 -0.0333207447 -0.0327787565 
0.05267 -0.134940467 -0.0674522592 -0.0449551066 -0.0336320181 -0.0330241635 
0.0526725 -0.136185394 -0.0680747285 -0.0453701249 -0.0339432645 -0.0332691641 
0.052675 -0.137430177 -0.0686971254 -0.0457850955 -0.0342544814 -0.0335137573 
0.0526775 -0.138674804 -0.069319445 -0.0462000152 -0.034565666 -0.0337579421 
0.05268 -0.139919266 -0.0699416819 -0.0466148804 -0.0348768158 -0.0340017175 
0.0526825 -0.141163553 -0.0705638311 -0.0470296877 -0.0351879282 -0.0342450824 
0.052685 -0.142407653 -0.071185887 -0.0474444335 -0.0354990006 -0.034488036 
0.0526875 -0.143651556 -0.0718078449 -0.0478591144 -0.0358100303 -0.0347305774 
0.05269 -0.144895253 -0.0724296991 -0.0482737269 -0.0361210148 -0.0349727059 
0.0526925 -0.146138732 -0.0730514445 -0.0486882674 -0.0364319513 -0.0352144206 
0.052695 -0.147381982 -0.073673076 -0.0491027325 -0.0367428372 -0.0354557208 
0.0526975 -0.148624994 -0.0742945881 -0.0495171187 -0.03705367 -0.0356966058 
0.0527 -0.149867757 -0.0749159756 -0.0499314224 -0.0373644469 -0.0359370751 
0.0527025 -0.15111026 -0.0755372333 -0.05034564 -0.0376751653 -0.036177128 
0.052705 -0.152352492 -0.0761583558 -0.0507597682 -0.0379858225 -0.0364167639 
0.0527075 -0.153594444 -0.0767793378 -0.0511738032 -0.0382964159 -0.0366559825 
0.05271 -0.154836104 -0.0774001741 -0.0515877416 -0.0386069429 -0.0368947831 
0.0527125 -0.156077461 -0.0780208592 -0.0520015798 -0.0389174006 -0.0371331655 
0.052715 -0.157318506 -0.0786413879 -0.0524153143 -0.0392277866 -0.0373711291 
0.0527175 -0.158559228 -0.079261755 -0.0528289415 -0.039538098 -0.0376086738 
0.05272 -0.159799615 -0.0798819549 -0.0532424579 -0.0398483322 -0.0378457992 
0.0527225 -0.161039657 -0.0805019824 -0.0536558599 -0.0401584866 -0.0380825051 
0.052725 -0.162279344 -0.0811218322 -0.0540691439 -0.0404685584 -0.0383187912 
0.0527275 -0.163518664 -0.0817414989 -0.0544823064 -0.0407785449 -0.0385546574 
0.05273 -0.164757608 -0.0823609771 -0.0548953437 -0.0410884435 -0.0387901037 
0.0527325 -0.165996164 -0.0829802616 -0.0553082524 -0.0413982515 -0.0390251299 
0.052735 -0.167234322 -0.0835993469 -0.0557210288 -0.0417079662 -0.0392597359 
0.0527375 -0.16847207 -0.0842182276 -0.0561336694 -0.0420175848 -0.0394939218 
0.05274 -0.169709399 -0.0848368985 -0.0565461705 -0.0423271047 -0.0397276877 
0.0527425 -0.170946297 -0.0854553541 -0.0569585287 -0.0426365232 -0.0399610336 
0.052745 -0.172182755 -0.0860735891 -0.0573707402 -0.0429458376 -0.0401939596 
0.0527475 -0.17341876 -0.0866915982 -0.0577828017 -0.0432550451 -0.0404264659 
0.05275 -0.174654302 -0.0873093759 -0.0581947093 -0.0435641431 -0.0406585528 
0.0527525 -0.175889371 -0.0879269169 -0.0586064596 -0.0438731289 -0.0408902204 
0.052755 -0.177123956 -0.0885442158 -0.059018049 -0.0441819997 -0.0411214691 
0.0527575 -0.178358046 -0.0891612673 -0.0594294739 -0.0444907529 -0.0413522992 
0.05276 -0.179591631 -0.0897780661 -0.0598407308 -0.0447993858 -0.041582711 
0.0527625 -0.180824699 -0.0903946067 -0.060251816 -0.0451078956 -0.0418127049 
0.052765 -0.18205724 -0.0910108838 -0.0606627259 -0.0454162797 -0.0420422815 
0.0527675 -0.183289244 -0.091626892 -0.0610734571 -0.0457245353 -0.042271441 
0.05277 -0.184520699 -0.0922426261 -0.061484006 -0.0460326599 -0.0425001841 
0.0527725 -0.185751595 -0.0928580806 -0.0618943689 -0.0463406506 -0.0427285113 
0.052775 -0.186981922 -0.0934732502 -0.0623045423 -0.0466485048 -0.0429564232 
0.0527775 -0.188211668 -0.0940881297 -0.0627145226 -0.0469562197 -0.0431839204 
0.05278 -0.189440823 -0.0947027135 -0.0631243063 -0.0472637928 -0.0434110035 
0.0527825 -0.190669376 -0.0953169966 -0.0635338899 -0.0475712213 -0.0436376734 
0.052785 -0.191897317 -0.0959309735 -0.0639432698 -0.0478785025 -0.0438639305 
0.0527875 -0.193124635 -0.096544639 -0.0643524424 -0.0481856338 -0.0440897759 
0.05279 -0.19435132 -0.0971579876 -0.0647614042 -0.0484926125 -0.0443152101 
0.0527925 -0.19557736 -0.0977710143 -0.0651701518 -0.0487994359 -0.0445402341 
0.052795 -0.196802746 -0.0983837136 -0.0655786815 -0.0491061014 -0.0447648487 
0.0527975 -0.198027467 -0.0989960803 -0.0659869899 -0.0494126062 -0.0449890548 
0.0528 -0.199251512 -0.0996081092 -0.0663950733 -0.0497189478 -0.0452128534 
0.0528025 -0.200474871 -0.100219795 -0.0668029285 -0.0500251235 -0.0454362454 
0.052805 -0.201697534 -0.100831133 -0.0672105518 -0.0503311306 -0.0456592317 
0.0528075 -0.202919489 -0.101442117 -0.0676179397 -0.0506369665 -0.0458818135 
0.05281 -0.204140727 -0.102052742 -0.0680250889 -0.0509426286 -0.0461039917 
0.0528125 -0.205361237 -0.102663003 -0.0684319957 -0.0512481142 -0.0463257675 
0.052815 -0.206581009 -0.103272895 -0.0688386568 -0.0515534208 -0.0465471419 
0.0528175 -0.207800033 -0.103882413 -0.0692450687 -0.0518585456 -0.0467681162 
0.05282 -0.209018298 -0.104491552 -0.069651228 -0.0521634862 -0.0469886915 
0.0528225 -0.210235793 -0.105100306 -0.0700571313 -0.0524682399 -0.0472088689 
0.052825 -0.21145251 -0.10570867 -0.0704627751 -0.0527728041 -0.0474286498 
0.0528275 -0.212668437 -0.10631664 -0.070868156 -0.0530771763 -0.0476480355 
0.05283 -0.213883564 -0.106924209 -0.0712732706 -0.0533813538 -0.0478670271 
0.0528325 -0.215097881 -0.107531374 -0.0716781156 -0.0536853341 -0.048085626 
0.052835 -0.216311379 -0.108138129 -0.0720826876 -0.0539891147 -0.0483038336 
0.0528375 -0.217524047 -0.108744469 -0.0724869832 -0.054292693 -0.0485216512 
0.05284 -0.218735875 -0.109350389 -0.0728909991 -0.0545960664 -0.0487390803 
0.0528425 -0.219946853 -0.109955884 -0.0732947319 -0.0548992325 -0.0489561222 
0.052845 -0.221156971 -0.110560948 -0.0736981784 -0.0552021887 -0.0491727785 
0.0528475 -0.222366219 -0.111165579 -0.0741013352 -0.0555049325 -0.0493890506 
0.05285 -0.223574588 -0.111769769 -0.074504199 -0.0558074615 -0.04960494 
0.0528525 -0.224782068 -0.112373514 -0.0749067666 -0.056109773 -0.0498204483 
0.052855 -0.225988649 -0.11297681 -0.0753090348 -0.0564118648 -0.050035577 
0.0528575 -0.22719432 -0.113579652 -0.0757110001 -0.0567137342 -0.0502503276 
0.05286 -0.228399074 -0.114182034 -0.0761126596 -0.0570153789 -0.0504647018 
0.0528625 -0.229602899 -0.114783952 -0.0765140099 -0.0573167964 -0.0506787013 
0.052865 -0.230805786 -0.115385401 -0.0769150477 -0.0576179842 -0.0508923276 
0.0528675 -0.232007727 -0.115986377 -0.0773157701 -0.0579189401 -0.0511055824 
0.05287 -0.233208711 -0.116586874 -0.0777161738 -0.0582196615 -0.0513184675 
0.0528725 -0.234408729 -0.117186889 -0.0781162556 -0.058520146 -0.0515309845 
0.052875 -0.235607771 -0.117786415 -0.0785160124 -0.0588203914 -0.0517431352 
0.0528775 -0.236805829 -0.118385449 -0.0789154411 -0.0591203951 -0.0519549213 
0.05288 -0.238002893 -0.118983986 -0.0793145387 -0.059420155 -0.0521663446 
0.0528825 -0.239198954 -0.119582022 -0.0797133021 -0.0597196685 -0.052377407 
0.052885 -0.240394002 -0.120179551 -0.0801117281 -0.0600189335 -0.0525881101 
0.0528875 -0.241588029 -0.12077657 -0.0805098138 -0.0603179476 -0.0527984559 
0.05289 -0.242781026 -0.121373073 -0.0809075562 -0.0606167085 -0.0530084462 
0.0528925 -0.243972984 -0.121969057 -0.0813049523 -0.0609152139 -0.0532180829 
0.052895 -0.245163893 -0.122564516 -0.081701999 -0.0612134615 -0.0534273679 
0.0528975 -0.246353745 -0.123159447 -0.0820986935 -0.0615114492 -0.0536363031 
0.0529 -0.247542532 -0.123753845 -0.0824950327 -0.0618091747 -0.0538448904 
0.0529025 -0.248730243 -0.124347705 -0.0828910139 -0.0621066356 -0.0540531317 
0.052905 -0.249916872 -0.124941024 -0.083286634 -0.0624038299 -0.0542610291 
0.0529075 -0.251102409 -0.125533797 -0.0836818903 -0.0627007554 -0.0544685844 
0.05291 -0.252286845 -0.12612602 -0.0840767798 -0.0629974098 -0.0546757997 
0.0529125 -0.253470173 -0.126717688 -0.0844712997 -0.063293791 -0.054882677 
0.052915 -0.254652383 -0.127308797 -0.0848654473 -0.0635898969 -0.0550892183 
0.0529175 -0.255833468 -0.127899344 -0.0852592197 -0.0638857254 -0.0552954256 
0.05292 -0.257013419 -0.128489323 -0.0856526143 -0.0641812742 -0.055501301 
0.0529225 -0.258192228 -0.129078732 -0.0860456281 -0.0644765414 -0.0557068465 
0.052925 -0.259369886 -0.129667565 -0.0864382586 -0.0647715248 -0.0559120643 
0.0529275 -0.260546387 -0.130255819 -0.0868305029 -0.0650662225 -0.0561169563 
0.05293 -0.261721721 -0.13084349 -0.0872223585 -0.0653606323 -0.0563215248 
0.0529325 -0.262895881 -0.131430574 -0.0876138228 -0.0656547522 -0.0565257717 
0.052935 -0.264068859 -0.132017066 -0.088004893 -0.0659485802 -0.0567296993 
0.0529375 -0.265240647 -0.132602964 -0.0883955666 -0.0662421144 -0.0569333096 
0.05294 -0.266411238 -0.133188263 -0.088785841 -0.0665353527 -0.0571366048 
0.0529425 -0.267580624 -0.133772959 -0.0891757135 -0.0668282931 -0.0573395871 
0.052945 -0.268748796 -0.134357048 -0.0895651819 -0.0671209339 -0.0575422586 
0.0529475 -0.269915749 -0.134940528 -0.0899542434 -0.0674132729 -0.0577446215 
0.05295 -0.271081474 -0.135523393 -0.0903428956 -0.0677053084 -0.057946678 
0.0529525 -0.272245964 -0.136105641 -0.0907311361 -0.0679970384 -0.0581484302 
0.052955 -0.273409211 -0.136687268 -0.0911189624 -0.0682884611 -0.0583498804 
0.0529575 -0.274571209 -0.13726827 -0.0915063721 -0.0685795746 -0.0585510308 
0.05296 -0.27573195 -0.137848643 -0.0918933629 -0.0688703771 -0.0587518835 
0.0529625 -0.276891428 -0.138428384 -0.0922799323 -0.0691608667 -0.0589524409 
0.052965 -0.278049635 -0.13900749 -0.0926660781 -0.0694510418 -0.0591527051 
0.0529675 -0.279206564 -0.139585957 -0.0930517979 -0.0697409005 -0.0593526783 
0.05297 -0.280362209 -0.140163782 -0.0934370894 -0.070030441 -0.0595523628 
0.0529725 -0.281516563 -0.140740961 -0.0938219504 -0.0703196616 -0.0597517609 
0.052975 -0.282669619 -0.141317491 -0.0942063787 -0.0706085607 -0.0599508748 
0.0529775 -0.28382137 -0.141893369 -0.094590372 -0.0708971364 -0.0601497068 
0.05298 -0.284971811 -0.142468591 -0.0949739283 -0.0711853872 -0.060348259 
0.0529825 -0.286120934 -0.143043155 -0.0953570452 -0.0714733113 -0.0605465339 
0.052985 -0.287268733 -0.143617056 -0.0957397207 -0.0717609072 -0.0607445336 
0.0529875 -0.288415202 -0.144190292 -0.0961219527 -0.0720481732 -0.0609422604 
0.05299 -0.289560335 -0.14476286 -0.0965037391 -0.0723351076 -0.0611397166 
0.0529925 -0.290704126 -0.145334757 -0.0968850779 -0.072621709 -0.0613369045 
0.052995 -0.291846568 -0.145905979 -0.097265967 -0.0729079758 -0.0615338263 
0.0529975 -0.292987656 -0.146476524 -0.0976464044 -0.0731939063 -0.0617304844 
0.053 -0.294127383 -0.147046389 -0.0980263882 -0.0734794992 -0.061926881 
0.0530025 -0.295265744 -0.147615571 -0.0984059165 -0.0737647528 -0.0621230184 
0.053005 -0.296402734 -0.148184066 -0.0987849873 -0.0740496657 -0.0623188989 
0.0530075 -0.297538346 -0.148751873 -0.0991635986 -0.0743342365 -0.0625145248 
0.05301 -0.298672574 -0.149318988 -0.0995417487 -0.0746184636 -0.0627098983 
0.0530125 -0.299805415 -0.149885408 -0.0999194358 -0.0749023458 -0.0629050218 
0.053015 -0.300936861 -0.150451132 -0.100296658 -0.0751858815 -0.0630998975 
0.0530175 -0.302066908 -0.151016156 -0.100673413 -0.0754690693 -0.0632945277 
0.05302 -0.30319555 -0.151580477 -0.1010497 -0.0757519081 -0.0634889148 
0.0530225 -0.304322783 -0.152144093 -0.101425517 -0.0760343962 -0.0636830609 
0.053025 -0.3054486 -0.152707002 -0.101800862 -0.0763165325 -0.0638769684 
0.0530275 -0.306572998 -0.153269201 -0.102175734 -0.0765983157 -0.0640706396 
0.05303 -0.307695971 -0.153830687 -0.10255013 -0.0768797443 -0.0642640767 
0.0530325 -0.308817515 -0.154391458 -0.102924049 -0.0771608174 -0.064457282 
0.053035 -0.309937623 -0.154951512 -0.10329749 -0.0774415334 -0.0646502578 
0.0530375 -0.311056293 -0.155510847 -0.103670451 -0.0777218913 -0.0648430063 
0.05304 -0.312173519 -0.156069459 -0.104042931 -0.0780018898 -0.0650355299 
0.0530425 -0.313289297 -0.156627347 -0.104414927 -0.0782815277 -0.0652278307 
0.053045 -0.314403623 -0.157184509 -0.104786439 -0.0785608038 -0.0654199111 
0.0530475 -0.315516491 -0.157740942 -0.105157465 -0.0788397172 -0.0656117732 
0.05305 -0.316627897 -0.158296644 -0.105528003 -0.0791182664 -0.0658034194 
0.0530525 -0.317737839 -0.158851613 -0.105898053 -0.0793964506 -0.0659948519 
0.053055 -0.31884631 -0.159405848 -0.106267612 -0.0796742687 -0.0661860729 
0.0530575 -0.319953308 -0.159959345 -0.10663668 -0.0799517194 -0.0663770847 
0.05306 -0.321058828 -0.160512103 -0.107005255 -0.0802288019 -0.0665678894 
0.0530625 -0.322162867 -0.161064121 -0.107373336 -0.080505515 -0.0667584894 
0.053065 -0.32326542 -0.161615395 -0.107740921 -0.0807818578 -0.0669488868 
0.0530675 -0.324366484 -0.162165925 -0.10810801 -0.0810578293 -0.0671390837 
0.05307 -0.325466055 -0.162715709 -0.1084746 -0.0813334285 -0.0673290826 
0.0530725 -0.32656413 -0.163264744 -0.108840692 -0.0816086544 -0.0675188854 
0.053075 -0.327660705 -0.163813029 -0.109206283 -0.0818835063 -0.0677084945 
0.0530775 -0.328755777 -0.164360562 -0.109571372 -0.082157983 -0.0678979119 
0.05308 -0.329849342 -0.164907342 -0.109935959 -0.0824320839 -0.0680871399 
0.0530825 -0.330941397 -0.165453367 -0.110300043 -0.0827058079 -0.0682761806 
0.053085 -0.33203194 -0.165998635 -0.110663621 -0.0829791542 -0.0684650362 
0.0530875 -0.333120966 -0.166543145 -0.111026694 -0.0832521221 -0.0686537088 
0.05309 -0.334208473 -0.167086896 -0.11138926 -0.0835247106 -0.0688422005 
0.0530925 -0.335294457 -0.167629885 -0.111751319 -0.0837969191 -0.0690305136 
0.053095 -0.336378917 -0.168172111 -0.112112868 -0.0840687467 -0.06921865 
0.0530975 -0.33746185 -0.168713574 -0.112473908 -0.0843401926 -0.0694066119 
0.0531 -0.338543251 -0.169254271 -0.112834437 -0.0846112563 -0.0695944015 
0.0531025 -0.33962312 -0.169794201 -0.113194455 -0.0848819369 -0.0697820207 
0.053105 -0.340701452 -0.170333364 -0.113553961 -0.0851522337 -0.0699694717 
0.0531075 -0.341778247 -0.170871757 -0.113912953 -0.0854221461 -0.0701567565 
0.05311 -0.342853501 -0.17140938 -0.114271431 -0.0856916734 -0.0703438772 
0.0531125 -0.343927212 -0.171946231 -0.114629395 -0.085960815 -0.0705308359 
0.053115 -0.344999378 -0.17248231 -0.114986843 -0.0862295702 -0.0707176345 
0.0531175 -0.346069996 -0.173017615 -0.115343775 -0.0864979385 -0.0709042751 
0.05312 -0.347139065 -0.173552144 -0.11570019 -0.0867659193 -0.0710907597 
0.0531225 -0.348206583 -0.174085898 -0.116056087 -0.087033512 -0.0712770903 
0.053125 -0.349272546 -0.174618875 -0.116411466 -0.087300716 -0.0714632688 
0.0531275 -0.350336955 -0.175151074 -0.116766325 -0.0875675309 -0.0716492973 
0.05313 -0.351399806 -0.175682495 -0.117120666 -0.0878339561 -0.0718351778 
0.0531325 -0.352461098 -0.176213135 -0.117474486 -0.0880999912 -0.072020912 
0.053135 -0.353520829 -0.176742996 -0.117827785 -0.0883656355 -0.0722065021 
0.0531375 -0.354578998 -0.177272075 -0.118180564 -0.0886308889 -0.0723919499 
0.05314 -0.355635603 -0.177800372 -0.11853282 -0.0888957506 -0.0725772572 
0.0531425 -0.356690643 -0.178327886 -0.118884554 -0.0891602204 -0.0727624261 
0.053145 -0.357744116 -0.178854616 -0.119235765 -0.0894242979 -0.0729474583 
0.0531475 -0.358796021 -0.179380563 -0.119586453 -0.0896879826 -0.0731323558 
0.05315 -0.359846356 -0.179905724 -0.119936618 -0.0899512742 -0.0733171203 
0.0531525 -0.360895121 -0.180430101 -0.120286258 -0.0902141723 -0.0735017538 
0.053155 -0.361942315 -0.180953691 -0.120635374 -0.0904766766 -0.073686258 
0.0531575 -0.362987935 -0.181476495 -0.120983966 -0.0907387868 -0.0738706347 
0.05316 -0.364031982 -0.181998511 -0.121332032 -0.0910005026 -0.0740548858 
0.0531625 -0.365074455 -0.182519741 -0.121679573 -0.0912618237 -0.074239013 
0.053165 -0.366115351 -0.183040182 -0.122026588 -0.0915227499 -0.0744230181 
0.0531675 -0.367154672 -0.183559836 -0.122373077 -0.0917832808 -0.0746069027 
0.05317 -0.368192415 -0.1840787 -0.12271904 -0.0920434164 -0.0747906687 
0.0531725 -0.369228581 -0.184596776 -0.123064476 -0.0923031562 -0.0749743177 
0.053175 -0.370263168 -0.185114062 -0.123409386 -0.0925625002 -0.0751578514 
0.0531775 -0.371296177 -0.185630559 -0.123753769 -0.0928214482 -0.0753412716 
0.05318 -0.372327606 -0.186146266 -0.124097625 -0.0930799999 -0.0755245798 
0.0531825 -0.373357456 -0.186661183 -0.124440954 -0.0933381553 -0.0757077777 
0.053185 -0.374385726 -0.187175311 -0.124783756 -0.0935959142 -0.0758908669 
0.0531875 -0.375412415 -0.187688647 -0.12512603 -0.0938532766 -0.0760738491 
0.05319 -0.376437525 -0.188201194 -0.125467777 -0.0941102422 -0.0762567258 
0.0531925 -0.377461053 -0.18871295 -0.125808997 -0.094366811 -0.0764394987 
0.053195 -0.378483001 -0.189223916 -0.126149689 -0.094622983 -0.0766221692 
